"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Jul 2018","3.269,008","3.227,485","3.326,694","3.226,966","2,46%"
"Jun 2018","3.190,424","3.295,088","3.371,697","3.190,424","-3,18%"
"May 2018","3.295,088","3.243,273","3.570,004","757,570","0,92%"
"Abr 2018","3.264,985","3.297,924","3.311,028","3.247,696","-1,57%"
"Mar 2018","3.317,079","3.341,893","3.431,597","3.298,488","-0,89%"
"Feb 2018","3.346,903","3.536,898","3.536,898","3.230,434","-6,25%"
"Ene 2018","3.570,004","3.331,233","3.570,004","3.329,094","7,84%"
"Dic 2017","3.310,414","3.408,718","3.425,242","3.278,135","-3,28%"
"Nov 2017","3.422,705","3.334,002","3.422,705","3.286,390","3,16%"
"Oct 2017","3.317,789","3.247,122","3.317,789","3.246,794","2,60%"
"Sep 2017","3.233,774","3.229,567","3.266,093","3.169,836","0,56%"
"Ago 2017","3.215,860","3.275,541","3.298,133","3.204,546","-1,81%"
"Jul 2017","3.275,276","3.171,343","3.275,595","3.168,954","3,13%"
