"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Mar 2026","2.382,763","2.378,994","2.391,811","2.376,246","0,18%"
"Feb 2026","2.378,589","2.366,407","2.378,589","2.364,250","0,51%"
"Ene 2026","2.366,443","2.351,656","2.366,478","2.351,019","0,64%"
"Dic 2025","2.351,338","2.346,813","2.351,338","2.345,920","0,17%"
"Nov 2025","2.347,431","2.338,665","2.349,203","2.337,918","0,39%"
"Oct 2025","2.338,292","2.332,490","2.339,357","2.331,584","0,28%"
"Sep 2025","2.331,675","2.319,200","2.331,675","2.319,200","0,55%"
"Ago 2025","2.318,938","2.304,396","2.321,846","2.302,438","0,72%"
"Jul 2025","2.302,438","2.287,432","2.302,438","2.283,075","0,65%"
"Jun 2025","2.287,462","2.278,158","2.288,339","2.276,750","0,47%"
"May 2025","2.276,750","2.278,261","2.279,820","2.272,622","-0,05%"
"Abr 2025","2.277,816","2.258,000","2.277,816","2.255,562","0,99%"
"Mar 2025","2.255,562","2.238,474","2.255,562","2.238,474","0,81%"
"Feb 2025","2.237,399","2.218,848","2.237,399","2.218,848","0,86%"
"Ene 2025","2.218,214","2.203,302","2.222,071","2.203,302","0,79%"
"Dic 2024","2.200,780","2.206,958","2.214,500","2.200,273","-0,19%"
"Nov 2024","2.204,898","2.181,317","2.207,162","2.181,317","1,15%"
"Oct 2024","2.179,872","2.207,290","2.210,706","2.179,872","-1,09%"
"Sep 2024","2.203,858","2.171,267","2.203,858","2.170,644","1,56%"
"Ago 2024","2.169,915","2.134,543","2.170,319","2.134,543","1,72%"
"Jul 2024","2.133,193","2.104,404","2.133,193","2.104,404","1,41%"
"Jun 2024","2.103,486","2.091,382","2.108,859","2.091,382","0,50%"
"May 2024","2.092,997","2.068,180","2.096,939","2.068,180","1,36%"
"Abr 2024","2.064,992","2.065,053","2.071,021","2.054,101","-0,00%"
"Mar 2024","2.065,043","2.041,976","2.065,043","2.041,976","1,04%"
"Feb 2024","2.043,746","2.029,097","2.049,646","2.029,097","0,76%"
"Ene 2024","2.028,265","2.026,498","2.028,265","2.013,125","0,18%"
"Dic 2023","2.024,700","1.987,762","2.025,418","1.987,762","2,06%"
"Nov 2023","1.983,905","1.927,196","1.983,905","1.927,196","2,93%"
"Oct 2023","1.927,398","1.939,520","1.949,296","1.926,096","-0,71%"
"Sep 2023","1.941,088","1.961,812","1.965,853","1.941,088","-1,02%"
"Ago 2023","1.961,010","1.949,915","1.961,010","1.949,448","0,82%"
"Jul 2023","1.945,142","1.945,282","1.949,264","1.935,216","0,05%"
"Jun 2023","1.944,185","1.914,731","1.946,188","1.914,731","1,50%"
"May 2023","1.915,494","1.924,519","1.926,886","1.911,616","-0,41%"
"Abr 2023","1.923,386","1.932,723","1.940,000","1.922,722","-0,22%"
"Mar 2023","1.927,615","1.904,698","1.927,615","1.903,060","1,33%"
"Feb 2023","1.902,383","1.905,979","1.905,979","1.898,422","-0,24%"
"Ene 2023","1.907,016","1.889,657","1.907,016","1.889,657","1,02%"
"Dic 2022","1.887,824","1.880,224","1.887,824","1.876,844","0,45%"
"Nov 2022","1.879,400","1.829,314","1.882,012","1.829,314","2,86%"
"Oct 2022","1.827,105","1.813,426","1.827,105","1.803,217","0,81%"
"Sep 2022","1.812,505","1.826,078","1.841,006","1.812,505","-0,84%"
"Ago 2022","1.827,929","1.840,854","1.844,203","1.822,489","-0,58%"
"Jul 2022","1.838,615","1.815,578","1.841,336","1.815,578","1,29%"
"Jun 2022","1.815,156","1.796,016","1.815,156","1.795,800","0,99%"
"May 2022","1.797,366","1.780,125","1.797,366","1.771,364","0,92%"
"Abr 2022","1.781,030","1.728,981","1.781,030","1.728,981","3,17%"
"Mar 2022","1.726,351","1.711,393","1.737,501","1.711,393","0,90%"
"Feb 2022","1.710,970","1.687,400","1.710,970","1.687,400","1,62%"
"Ene 2022","1.683,699","1.685,656","1.696,053","1.680,234","-0,12%"
"Dic 2021","1.685,766","1.672,382","1.685,766","1.662,516","0,69%"
"Nov 2021","1.674,269","1.645,425","1.674,269","1.645,425","1,89%"
"Oct 2021","1.643,282","1.667,782","1.667,861","1.606,796","-1,63%"
"Sep 2021","1.670,516","1.710,633","1.710,633","1.666,636","-2,22%"
"Ago 2021","1.708,451","1.687,535","1.708,451","1.687,535","1,22%"
"Jul 2021","1.687,842","1.709,323","1.709,323","1.682,592","-1,56%"
"Jun 2021","1.714,602","1.731,911","1.738,120","1.714,199","-0,78%"
"May 2021","1.728,018","1.742,819","1.760,238","1.724,467","-1,38%"
"Abr 2021","1.752,246","1.784,172","1.790,531","1.752,246","-1,77%"
"Mar 2021","1.783,800","1.806,777","1.814,036","1.783,800","-1,21%"
"Feb 2021","1.805,558","1.803,546","1.823,425","1.803,546","0,14%"
"Ene 2021","1.803,041","1.780,070","1.803,041","1.779,937","1,30%"
"Dic 2020","1.779,931","1.779,610","1.782,010","1.778,591","0,05%"
"Nov 2020","1.778,993","1.760,059","1.779,466","1.760,059","1,13%"
"Oct 2020","1.759,057","1.742,766","1.759,057","1.741,638","0,82%"
"Sep 2020","1.744,735","1.757,805","1.759,119","1.744,735","-0,31%"
"Ago 2020","1.750,086","1.720,671","1.750,086","1.720,671","1,67%"
"Jul 2020","1.721,312","1.723,054","1.729,908","1.711,925","-0,21%"
"Jun 2020","1.724,854","1.727,350","1.727,629","1.705,098","-0,08%"
"May 2020","1.726,208","1.689,608","1.727,322","1.689,608","2,45%"
"Abr 2020","1.684,951","1.640,801","1.684,951","1.640,801","2,66%"
"Mar 2020","1.641,247","1.661,619","1.691,606","1.637,472","-1,49%"
"Feb 2020","1.666,051","1.690,308","1.692,612","1.666,051","-1,41%"
"Ene 2020","1.689,853","1.673,874","1.690,774","1.673,874","1,01%"
"Dic 2019","1.672,940","1.643,723","1.672,940","1.637,723","1,79%"
"Nov 2019","1.643,573","1.656,429","1.658,636","1.586,781","-0,97%"
"Oct 2019","1.659,750","1.685,349","1.696,105","1.659,750","-1,49%"
"Sep 2019","1.684,796","1.678,874","1.684,926","1.678,874","0,30%"
"Ago 2019","1.679,731","1.662,554","1.679,731","1.662,554","1,07%"
"Jul 2019","1.662,025","1.643,135","1.662,025","1.642,324","1,23%"
"Jun 2019","1.641,756","1.627,073","1.647,581","1.627,073","1,03%"
"May 2019","1.624,955","1.611,725","1.624,955","1.611,519","0,83%"
"Abr 2019","1.611,519","1.602,000","1.613,173","1.602,000","0,58%"
"Mar 2019","1.602,231","1.592,927","1.602,231","1.592,647","0,57%"
"Feb 2019","1.593,173","1.590,240","1.593,453","1.590,240","0,24%"
"Ene 2019","1.589,326","1.582,612","1.589,326","1.582,612","0,45%"
"Dic 2018","1.582,252","1.578,606","1.582,252","1.578,606","0,27%"
"Nov 2018","1.577,913","1.574,320","1.578,358","1.574,320","0,23%"
"Oct 2018","1.574,320","1.579,410","1.581,315","1.573,033","-0,28%"
"Sep 2018","1.578,748","1.577,887","1.580,907","1.577,887","0,05%"
"Ago 2018","1.577,887","1.573,751","1.580,792","1.573,751","0,26%"
"Jul 2018","1.573,751","1.568,338","1.573,751","1.568,338","0,34%"
"Jun 2018","1.568,461","1.562,635","1.568,817","1.562,635","0,37%"
"May 2018","1.562,635","1.553,806","1.562,654","1.552,440","0,53%"
"Abr 2018","1.554,386","1.552,976","1.555,261","1.552,976","0,09%"
"Mar 2018","1.553,025","1.549,892","1.553,025","1.547,604","0,14%"
"Feb 2018","1.550,836","1.542,333","1.551,010","1.540,401","0,56%"
"Ene 2018","1.542,136","1.533,635","1.542,921","1.533,629","0,59%"
"Dic 2017","1.533,121","1.522,359","1.533,121","1.519,043","0,73%"
"Nov 2017","1.522,054","1.521,521","1.531,170","1.521,481","0,07%"
"Oct 2017","1.521,044","1.526,886","1.527,109","1.510,237","-0,50%"
"Sep 2017","1.528,649","1.534,695","1.536,085","1.528,649","-0,37%"
"Ago 2017","1.534,262","1.528,822","1.534,262","1.527,894","0,40%"
"Jul 2017","1.528,177","1.529,986","1.530,051","1.523,542","-0,22%"
