"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Ene 2019","1.833,998","1.787,090","1.844,365","1.784,615","3,20%"
"Dic 2018","1.777,148","1.834,037","1.845,913","1.747,471","-2,99%"
"Nov 2018","1.831,888","1.833,410","1.876,349","1.801,671","-0,08%"
"Oct 2018","1.833,410","1.914,704","1.925,509","1.828,293","-4,61%"
"Sep 2018","1.921,993","1.932,151","1.947,854","1.920,834","-0,53%"
"Ago 2018","1.932,151","1.862,466","1.932,151","1.862,466","3,74%"
"Jul 2018","1.862,466","1.848,238","1.898,668","1.844,041","1,56%"
"Jun 2018","1.833,794","1.832,651","1.871,700","1.830,065","0,06%"
"May 2018","1.832,651","1.790,842","1.872,495","1.787,669","1,92%"
"Abr 2018","1.798,125","1.771,153","1.798,125","1.762,623","1,88%"
"Mar 2018","1.764,943","1.793,139","1.821,257","1.764,943","-1,93%"
"Feb 2018","1.799,732","1.873,301","1.873,301","1.763,758","-4,57%"
"Ene 2018","1.885,963","1.805,736","1.885,963","1.802,449","4,55%"
"Dic 2017","1.803,970","1.801,033","1.826,112","1.797,823","0,35%"
"Nov 2017","1.797,703","1.807,219","1.807,219","1.767,661","-0,38%"
"Oct 2017","1.804,537","1.765,907","1.804,537","1.765,845","2,61%"
"Sep 2017","1.758,599","1.719,017","1.758,599","1.697,134","2,67%"
"Ago 2017","1.712,896","1.752,225","1.759,332","1.709,358","-2,15%"
"Jul 2017","1.750,552","1.720,339","1.750,720","1.718,015","1,62%"
