"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Mar 2026","2,474","2,497","2,497","2,474","-0,91%"
"Feb 2026","2,497","2,494","2,498","2,475","0,09%"
"Ene 2026","2,495","2,468","2,495","2,468","1,07%"
"Dic 2025","2,468","2,448","2,468","2,446","0,91%"
"Nov 2025","2,446","2,451","2,451","2,442","-0,22%"
"Oct 2025","2,451","2,437","2,451","2,414","0,56%"
"Sep 2025","2,438","2,419","2,453","2,414","0,84%"
"Ago 2025","2,417","2,386","2,418","2,386","1,40%"
"Jul 2025","2,384","2,358","2,384","2,358","1,21%"
"Jun 2025","2,356","2,321","2,356","2,318","1,60%"
"May 2025","2,318","2,303","2,319","2,287","0,65%"
"Abr 2025","2,303","2,329","2,331","2,251","-1,17%"
"Mar 2025","2,331","2,334","2,339","2,322","0,00%"
"Feb 2025","2,331","2,299","2,331","2,299","1,44%"
"Ene 2025","2,298","2,277","2,298","2,271","0,94%"
"Dic 2024","2,276","2,287","2,299","2,270","-0,44%"
"Nov 2024","2,287","2,274","2,287","2,269","0,53%"
"Oct 2024","2,275","2,294","2,299","2,274","-0,74%"
"Sep 2024","2,292","2,266","2,292","2,263","1,11%"
"Ago 2024","2,266","2,222","2,267","2,222","2,12%"
"Jul 2024","2,219","2,193","2,219","2,183","1,33%"
"Jun 2024","2,190","2,169","2,194","2,169","0,70%"
"May 2024","2,175","2,145","2,181","2,145","1,48%"
"Abr 2024","2,143","2,168","2,170","2,142","-1,08%"
"Mar 2024","2,167","2,135","2,167","2,135","1,53%"
"Feb 2024","2,134","2,103","2,134","2,103","1,61%"
"Ene 2024","2,100","2,108","2,111","2,093","-0,17%"
"Dic 2023","2,104","2,026","2,104","2,026","4,08%"
"Nov 2023","2,021","1,950","2,021","1,949","3,75%"
"Oct 2023","1,948","1,990","1,990","1,944","-2,31%"
"Sep 2023","1,994","2,017","2,022","1,994","-0,88%"
"Ago 2023","2,012","2,024","2,031","2,003","-0,43%"
"Jul 2023","2,021","1,989","2,023","1,988","1,55%"
"Jun 2023","1,990","1,945","1,991","1,945","2,29%"
"May 2023","1,945","1,951","1,959","1,945","-0,49%"
"Abr 2023","1,955","1,936","1,968","1,936","1,25%"
"Mar 2023","1,931","1,966","1,966","1,931","-1,99%"
"Feb 2023","1,970","2,003","2,017","1,967","-1,61%"
"Ene 2023","2,002","1,946","2,002","1,946","2,93%"
"Dic 2022","1,945","1,893","1,948","1,893","2,85%"
"Nov 2022","1,891","1,810","1,891","1,809","4,57%"
"Oct 2022","1,809","1,839","1,845","1,794","-1,67%"
"Sep 2022","1,839","1,918","1,918","1,839","-4,42%"
"Ago 2022","1,924","1,878","1,936","1,878","3,14%"
"Jul 2022","1,866","1,897","1,897","1,833","-2,16%"
"Jun 2022","1,907","1,972","1,977","1,907","-2,79%"
"May 2022","1,962","2,004","2,004","1,951","-2,33%"
"Abr 2022","2,009","2,040","2,054","2,009","-1,20%"
"Mar 2022","2,033","2,041","2,050","2,014","-0,95%"
"Feb 2022","2,053","2,092","2,093","2,053","-2,05%"
"Ene 2022","2,095","2,123","2,123","2,095","-1,20%"
"Dic 2021","2,121","2,098","2,123","2,098","0,86%"
"Nov 2021","2,103","2,116","2,125","2,103","-0,74%"
"Oct 2021","2,119","2,137","2,137","2,113","-0,80%"
"Sep 2021","2,136","2,146","2,157","2,136","-0,37%"
"Ago 2021","2,144","2,128","2,144","2,128","0,58%"
"Jul 2021","2,131","2,122","2,134","2,122","0,54%"
"Jun 2021","2,120","2,109","2,120","2,107","0,54%"
"May 2021","2,108","2,106","2,111","2,102","0,19%"
"Abr 2021","2,105","2,113","2,125","2,101","-0,41%"
"Mar 2021","2,113","2,142","2,142","2,107","-1,08%"
"Feb 2021","2,136","2,162","2,172","2,136","-1,12%"
"Ene 2021","2,160","2,165","2,169","2,159","-0,16%"
"Dic 2020","2,164","2,122","2,164","2,122","2,08%"
"Nov 2020","2,120","2,060","2,120","2,060","2,70%"
"Oct 2020","2,064","2,033","2,074","2,033","1,50%"
"Sep 2020","2,033","2,032","2,050","2,031","0,16%"
"Ago 2020","2,030","2,000","2,030","2,000","1,63%"
"Jul 2020","1,998","1,961","1,998","1,956","1,99%"
"Jun 2020","1,959","1,884","1,961","1,884","4,17%"
"May 2020","1,880","1,795","1,880","1,795","5,30%"
"Abr 2020","1,786","1,722","1,795","1,718","3,82%"
"Mar 2020","1,720","2,065","2,084","1,679","-17,06%"
"Feb 2020","2,074","2,057","2,098","2,057","0,76%"
"Ene 2020","2,058","2,017","2,058","2,017","2,07%"
"Dic 2019","2,016","1,990","2,016","1,989","1,37%"
