"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Jun 2018","1.252,090","1.324,210","1.326,632","1.252,090","-5,45%"
"May 2018","1.324,210","1.384,240","1.395,162","1.324,210","-4,65%"
"Abr 2018","1.388,847","1.348,868","1.388,847","1.348,750","3,98%"
"Mar 2018","1.335,726","1.390,587","1.392,103","1.335,719","-4,34%"
"Feb 2018","1.396,396","1.429,168","1.438,106","1.360,385","-2,82%"
"Ene 2018","1.436,958","1.359,536","1.436,958","1.359,432","6,20%"
"Dic 2017","1.353,032","1.199,248","1.359,846","1.167,743","12,19%"
"Nov 2017","1.205,993","1.347,241","1.347,241","1.205,993","-10,32%"
"Oct 2017","1.344,769","1.300,104","1.344,769","1.300,028","4,11%"
"Sep 2017","1.291,726","1.248,770","1.292,815","1.240,331","3,47%"
"Ago 2017","1.248,394","1.232,476","1.248,394","1.216,738","0,92%"
"Jul 2017","1.237,004","1.150,739","1.237,076","1.150,739","6,72%"
