"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"Mar 2026","1.974,977","2.082,262","2.092,876","1.934,011","-5,16%"
"Feb 2026","2.082,412","2.207,178","2.245,661","2.053,906","-5,66%"
"Ene 2026","2.207,331","1.929,780","2.224,037","1.917,155","14,37%"
"Dic 2025","1.929,919","1.857,650","1.930,058","1.850,190","4,06%"
"Nov 2025","1.854,666","1.732,920","1.854,926","1.725,222","7,02%"
"Oct 2025","1.733,046","1.633,065","1.733,175","1.590,539","5,61%"
"Sep 2025","1.641,023","1.588,800","1.667,755","1.578,333","3,97%"
"Ago 2025","1.578,333","1.450,810","1.579,450","1.450,051","8,85%"
"Jul 2025","1.450,051","1.483,314","1.494,692","1.408,528","-2,60%"
"Jun 2025","1.488,755","1.462,762","1.495,190","1.451,645","1,08%"
"May 2025","1.472,906","1.449,833","1.526,414","1.449,833","1,58%"
"Abr 2025","1.449,942","1.358,366","1.454,081","1.273,932","6,98%"
"Mar 2025","1.355,342","1.286,876","1.366,701","1.276,533","6,55%"
"Feb 2025","1.272,016","1.225,474","1.273,493","1.225,474","6,04%"
"Ene 2025","1.199,594","1.146,750","1.199,594","1.141,781","4,63%"
"Dic 2024","1.146,490","1.117,787","1.148,318","1.117,631","2,45%"
"Nov 2024","1.119,047","1.099,254","1.121,769","1.098,947","-0,08%"
"Oct 2024","1.119,897","1.083,471","1.132,139","1.054,176","4,14%"
"Sep 2024","1.075,358","1.075,626","1.078,392","1.037,251","-0,32%"
"Ago 2024","1.078,829","1.093,430","1.093,430","1.036,689","-1,88%"
"Jul 2024","1.099,538","1.070,816","1.116,766","1.064,162","1,47%"
"Jun 2024","1.083,558","1.099,029","1.100,906","1.069,299","-2,18%"
"May 2024","1.107,727","1.105,599","1.125,833","1.102,443","1,63%"
"Abr 2024","1.089,952","1.126,071","1.147,955","1.078,400","-2,79%"
"Mar 2024","1.121,184","1.085,140","1.121,184","1.083,681","3,38%"
"Feb 2024","1.084,507","1.044,177","1.096,125","1.037,307","2,83%"
"Ene 2024","1.054,663","1.080,906","1.081,470","1.028,109","-3,74%"
"Dic 2023","1.095,637","998,690","1.095,637","998,690","10,35%"
"Nov 2023","992,907","947,350","1.006,151","942,565","2,75%"
"Oct 2023","966,314","1.008,644","1.015,673","953,428","-4,67%"
"Sep 2023","1.013,666","1.046,765","1.063,132","1.001,804","-3,57%"
"Ago 2023","1.051,241","1.071,044","1.089,361","1.041,226","-1,77%"
"Jul 2023","1.070,183","986,484","1.084,618","986,484","9,57%"
"Jun 2023","976,732","945,320","986,709","924,333","3,72%"
