Fecha,Último,Apertura,Máximo,Mínimo,% var.
Oct 2025,"5.559,601","5.544,467","5.559,601","5.542,443","0,30%"
Sep 2025,"5.543,212","5.508,294","5.543,212","5.504,780","0,64%"
Ago 2025,"5.508,152","5.472,470","5.508,152","5.471,946","0,72%"
Jul 2025,"5.468,799","5.437,842","5.468,799","5.429,040","0,56%"
Jun 2025,"5.438,325","5.416,784","5.439,874","5.413,456","0,46%"
May 2025,"5.413,456","5.411,453","5.414,629","5.405,322","0,06%"
Abr 2025,"5.410,382","5.362,021","5.410,382","5.362,021","1,00%"
Mar 2025,"5.356,616","5.312,277","5.356,616","5.312,277","0,89%"
Feb 2025,"5.309,617","5.268,055","5.309,617","5.268,055","0,82%"
Ene 2025,"5.266,183","5.226,764","5.273,808","5.226,764","0,85%"
Dic 2024,"5.221,904","5.214,825","5.232,402","5.214,825","0,21%"
Nov 2024,"5.210,733","5.149,111","5.213,115","5.149,111","1,24%"
Oct 2024,"5.146,814","5.187,144","5.195,106","5.146,814","-0,67%"
Sep 2024,"5.181,606","5.115,015","5.181,606","5.114,369","1,36%"
Ago 2024,"5.112,299","5.037,875","5.112,406","5.037,875","1,54%"
Jul 2024,"5.034,785","4.973,174","5.034,785","4.973,174","1,30%"
Jun 2024,"4.970,218","4.936,140","4.974,365","4.936,140","0,66%"
May 2024,"4.937,818","4.887,147","4.946,143","4.887,147","1,19%"
Abr 2024,"4.879,571","4.871,073","4.886,945","4.856,695","0,18%"
Mar 2024,"4.870,983","4.812,489","4.870,983","4.812,489","1,14%"
Feb 2024,"4.816,205","4.772,606","4.823,641","4.772,606","0,95%"
Ene 2024,"4.770,811","4.755,440","4.770,811","4.724,221","0,43%"
Dic 2023,"4.750,341","4.653,230","4.752,388","4.653,230","2,28%"
Nov 2023,"4.644,522","4.520,705","4.644,522","4.519,513","2,69%"
Oct 2023,"4.522,736","4.538,144","4.567,276","4.518,184","-0,42%"
Sep 2023,"4.541,769","4.583,397","4.593,804","4.541,769","-0,85%"
Ago 2023,"4.580,587","4.553,915","4.580,587","4.552,941","0,76%"
Jul 2023,"4.546,147","4.548,121","4.557,539","4.524,077","-0,00%"
Jun 2023,"4.546,245","4.477,813","4.550,565","4.477,813","1,47%"
May 2023,"4.480,211","4.506,611","4.514,307","4.469,175","-0,47%"
Abr 2023,"4.501,299","4.526,617","4.546,000","4.500,239","-0,27%"
Mar 2023,"4.513,346","4.459,301","4.513,346","4.445,328","1,33%"
Feb 2023,"4.454,314","4.453,554","4.454,314","4.431,846","-0,06%"
Ene 2023,"4.457,067","4.416,069","4.457,067","4.416,069","1,08%"
Dic 2022,"4.409,280","4.381,265","4.409,280","4.374,604","0,69%"
Nov 2022,"4.379,258","4.260,229","4.385,244","4.260,229","2,93%"
Oct 2022,"4.254,685","4.215,879","4.254,685","4.196,068","0,85%"
Sep 2022,"4.218,819","4.252,248","4.293,235","4.218,819","-0,80%"
Ago 2022,"4.252,991","4.271,401","4.276,183","4.230,809","-0,32%"
Jul 2022,"4.266,732","4.201,967","4.270,690","4.201,967","1,55%"
Jun 2022,"4.201,805","4.147,296","4.201,845","4.147,296","1,26%"
May 2022,"4.149,665","4.104,488","4.149,665","4.085,623","1,07%"
Abr 2022,"4.105,664","3.989,443","4.105,664","3.989,443","3,11%"
Mar 2022,"3.982,022","3.930,614","3.998,947","3.930,614","1,30%"
Feb 2022,"3.930,767","3.867,111","3.930,767","3.867,111","1,76%"
Ene 2022,"3.862,899","3.858,549","3.888,174","3.846,918","0,10%"
Dic 2021,"3.858,990","3.830,870","3.858,990","3.807,798","0,77%"
Nov 2021,"3.829,666","3.768,059","3.835,016","3.765,674","1,68%"
Oct 2021,"3.766,249","3.807,979","3.808,348","3.691,341","-1,20%"
Sep 2021,"3.812,135","3.871,605","3.871,605","3.800,352","-1,42%"
Ago 2021,"3.866,915","3.822,524","3.866,915","3.822,524","1,10%"
Jul 2021,"3.824,736","3.857,563","3.859,531","3.803,036","-1,15%"
Jun 2021,"3.869,168","3.913,600","3.918,224","3.868,044","-0,97%"
May 2021,"3.906,927","3.925,657","3.969,183","3.901,784","-1,18%"
Abr 2021,"3.953,584","3.995,380","4.007,132","3.953,584","-1,13%"
Mar 2021,"3.998,934","4.034,201","4.048,455","3.998,934","-0,87%"
Feb 2021,"4.033,876","4.016,880","4.067,619","4.016,880","0,51%"
Ene 2021,"4.013,448","3.954,819","4.013,448","3.954,043","1,49%"
Dic 2020,"3.954,363","3.934,912","3.954,507","3.934,146","0,48%"
Nov 2020,"3.935,476","3.893,388","3.938,150","3.893,388","1,10%"
Oct 2020,"3.892,727","3.855,442","3.892,727","3.855,442","0,89%"
Sep 2020,"3.858,534","3.882,689","3.886,886","3.858,534","-0,28%"
Ago 2020,"3.869,504","3.818,792","3.869,504","3.818,792","1,28%"
Jul 2020,"3.820,537","3.812,548","3.823,463","3.794,587","0,28%"
Jun 2020,"3.809,964","3.791,329","3.809,964","3.769,841","0,67%"
May 2020,"3.784,464","3.753,341","3.785,766","3.752,832","1,06%"
Abr 2020,"3.744,951","3.645,930","3.744,951","3.643,463","2,37%"
Mar 2020,"3.658,220","3.763,666","3.805,532","3.657,040","-3,04%"
Feb 2020,"3.772,950","3.815,721","3.818,577","3.772,950","-1,12%"
Ene 2020,"3.815,501","3.777,923","3.816,091","3.777,923","1,08%"
