Fecha,Último,Apertura,Máximo,Mínimo,% var.
Mar 2026,"3.051,537","3.099,405","3.099,405","3.051,537","-1,54%"
Feb 2026,"3.099,255","3.083,574","3.099,255","3.065,444","0,51%"
Ene 2026,"3.083,610","3.038,939","3.084,416","3.033,777","1,47%"
Dic 2025,"3.038,861","3.023,491","3.041,594","3.002,448","0,52%"
Nov 2025,"3.023,129","3.012,411","3.023,129","2.988,385","0,36%"
Oct 2025,"3.012,273","2.984,938","3.012,273","2.958,957","1,10%"
Sep 2025,"2.979,534","2.930,256","2.979,534","2.922,115","1,95%"
Ago 2025,"2.922,681","2.852,325","2.925,415","2.852,189","1,69%"
Jul 2025,"2.874,196","2.791,141","2.875,191","2.791,141","2,84%"
Jun 2025,"2.794,709","2.745,829","2.795,156","2.745,829","1,66%"
May 2025,"2.748,969","2.700,300","2.765,680","2.700,132","1,81%"
Abr 2025,"2.700,132","2.672,331","2.700,132","2.614,894","1,22%"
Mar 2025,"2.667,649","2.690,031","2.690,031","2.632,233","-0,63%"
Feb 2025,"2.684,433","2.711,477","2.718,455","2.670,010","-0,81%"
Ene 2025,"2.706,327","2.661,631","2.711,352","2.656,334","1,68%"
Dic 2024,"2.661,571","2.672,126","2.699,521","2.660,237","-0,31%"
Nov 2024,"2.669,796","2.634,446","2.676,200","2.621,044","1,52%"
Oct 2024,"2.629,788","2.592,592","2.648,242","2.585,234","1,47%"
Sep 2024,"2.591,604","2.549,409","2.592,372","2.549,409","1,35%"
Ago 2024,"2.557,020","2.537,480","2.559,652","2.485,171","0,69%"
Jul 2024,"2.539,525","2.509,555","2.548,649","2.499,555","0,97%"
Jun 2024,"2.515,163","2.472,313","2.515,163","2.458,901","1,84%"
May 2024,"2.469,838","2.477,439","2.496,293","2.462,957","0,16%"
Abr 2024,"2.465,835","2.545,743","2.547,292","2.448,495","-2,87%"
Mar 2024,"2.538,653","2.495,474","2.538,653","2.481,805","1,54%"
Feb 2024,"2.500,099","2.411,160","2.500,774","2.411,160","3,80%"
Ene 2024,"2.408,524","2.382,496","2.408,524","2.364,024","0,83%"
Dic 2023,"2.388,791","2.287,708","2.390,166","2.284,812","4,65%"
Nov 2023,"2.282,582","2.210,586","2.285,294","2.195,710","2,26%"
Oct 2023,"2.232,141","2.250,335","2.293,817","2.227,784","-1,11%"
Sep 2023,"2.257,303","2.269,427","2.292,065","2.256,850","-0,56%"
Ago 2023,"2.269,952","2.278,137","2.303,531","2.243,021","-0,15%"
Jul 2023,"2.273,382","2.190,038","2.278,915","2.190,038","3,83%"
Jun 2023,"2.189,462","2.143,308","2.205,809","2.140,413","2,20%"
May 2023,"2.142,369","2.156,260","2.159,201","2.135,443","-0,28%"
Abr 2023,"2.148,354","2.144,138","2.185,715","2.142,092","0,53%"
Mar 2023,"2.136,990","2.168,852","2.168,852","2.116,280","-0,54%"
Feb 2023,"2.148,677","2.196,255","2.196,255","2.132,374","-2,35%"
Ene 2023,"2.200,285","2.164,582","2.200,285","2.158,024","1,35%"
Dic 2022,"2.170,891","2.197,491","2.209,727","2.159,189","-1,21%"
Nov 2022,"2.197,590","2.119,918","2.226,492","2.119,918","3,11%"
Oct 2022,"2.131,355","2.135,283","2.157,114","2.096,864","-0,97%"
Sep 2022,"2.152,224","2.170,095","2.207,933","2.152,224","-1,43%"
Ago 2022,"2.183,519","2.204,822","2.248,179","2.183,519","-1,07%"
Jul 2022,"2.207,169","2.190,416","2.289,880","2.190,416","1,19%"
Jun 2022,"2.181,167","2.132,217","2.187,941","2.106,060","2,95%"
May 2022,"2.118,733","2.123,420","2.139,932","2.078,237","-0,33%"
Abr 2022,"2.125,702","2.106,015","2.127,083","2.098,670","1,95%"
Mar 2022,"2.085,037","2.118,464","2.118,992","2.039,359","-1,22%"
Feb 2022,"2.110,691","2.144,316","2.208,632","2.102,394","-1,01%"
Ene 2022,"2.132,195","2.255,514","2.266,390","2.132,195","-5,51%"
Dic 2021,"2.256,458","2.225,372","2.266,521","2.210,677","1,51%"
Nov 2021,"2.222,920","2.195,447","2.252,323","2.195,447","1,32%"
Oct 2021,"2.194,000","2.182,248","2.207,421","2.167,652","0,45%"
Sep 2021,"2.184,218","2.214,267","2.218,268","2.167,962","-1,30%"
Ago 2021,"2.213,033","2.163,090","2.213,033","2.160,373","2,32%"
Jul 2021,"2.162,905","2.175,577","2.175,577","2.146,758","-0,53%"
Jun 2021,"2.174,373","2.155,327","2.186,746","2.148,089","0,99%"
May 2021,"2.152,981","2.127,502","2.152,981","2.105,615","1,00%"
Abr 2021,"2.131,601","2.156,645","2.162,400","2.131,413","-1,39%"
Mar 2021,"2.161,741","2.150,099","2.193,227","2.136,712","0,21%"
Feb 2021,"2.157,220","2.157,889","2.233,227","2.157,220","-1,25%"
Ene 2021,"2.184,526","2.094,104","2.200,748","2.093,239","4,90%"
Dic 2020,"2.082,567","2.115,282","2.115,354","2.070,588","-1,36%"
Nov 2020,"2.111,305","1.980,397","2.121,916","1.980,397","5,92%"
Oct 2020,"1.993,265","1.993,327","2.066,007","1.993,265","-0,04%"
Sep 2020,"1.994,153","2.045,492","2.045,492","1.988,029","-2,24%"
Ago 2020,"2.039,805","1.961,804","2.045,148","1.961,804","3,42%"
Jul 2020,"1.972,388","1.967,020","1.998,206","1.966,899","0,19%"
Jun 2020,"1.968,582","1.883,910","1.982,157","1.883,810","4,21%"
May 2020,"1.889,034","1.872,729","1.889,911","1.835,556","1,39%"
Abr 2020,"1.863,192","1.756,869","1.868,139","1.756,869","6,62%"
Mar 2020,"1.747,457","1.979,655","2.026,281","1.663,421","-13,12%"
Feb 2020,"2.011,281","2.057,605","2.081,653","2.011,281","-2,19%"
Ene 2020,"2.056,406","2.010,968","2.073,639","2.010,930","2,63%"
